Time(h.m.s),Dust(mg/m3),CO(ppm),CO2,temp(C)
13.14.1,0.358,7.1669,345.7128,24.1699
13.14.2,0.3591,7.1669,344.9408,24.1699
13.14.2,0.35965,7.1669,344.9408,24.1699
13.14.2,0.3602,7.1669,345.7128,24.1699
13.14.3,0.35965,7.1669,344.9408,24.1699
13.14.3,0.35965,7.1669,345.7128,24.1699
13.14.3,0.3602,7.1669,344.9408,24.1699
13.14.4,0.35965,7.1669,344.9408,24.1699
13.14.4,0.35965,7.1669,344.9408,24.1699
13.14.4,0.35965,7.1669,344.9408,24.1699
13.14.5,0.3602,7.1669,345.7128,24.1699
13.14.5,0.35965,7.1669,345.7128,24.1699
13.14.5,0.35965,7.1669,345.7128,24.1699
13.14.5,0.3602,7.1669,344.9408,24.1699
13.14.6,0.3602,7.1669,344.9408,24.1699
13.14.6,0.3602,7.1669,344.9408,24.1699
13.14.6,0.3602,7.1669,345.7128,24.1699
13.14.7,0.35965,7.1669,345.7128,24.1699
13.14.7,0.3602,7.1669,344.9408,24.1699
13.14.7,0.3602,7.1669,344.9408,24.1699
13.14.8,0.3602,7.1669,344.9408,24.1699
13.14.8,0.36074,7.1669,345.7128,24.1699
13.14.8,0.3602,7.1669,345.7128,24.1699
13.14.9,0.3602,7.1669,345.7128,24.1699
13.14.9,0.3602,7.1669,345.7128,24.1699
13.14.9,0.3602,7.1669,345.7128,24.1699
13.14.9,0.3602,7.1669,344.9408,24.1699
13.14.10,0.3602,7.1669,344.9408,24.1699
13.14.10,0.3602,7.1669,345.7128,24.1699
13.14.10,0.3602,7.1669,345.7128,24.1699
13.14.11,0.3602,7.1669,344.9408,24.4922
13.14.11,0.3602,7.1669,345.7128,24.1699
13.14.11,0.35965,7.1669,345.7128,24.1699
13.14.12,0.3602,7.1669,344.9408,24.1699
13.14.12,0.36074,7.1669,345.7128,24.1699
13.14.12,0.3602,7.1669,344.9408,24.1699
13.14.13,0.3602,7.1669,345.7128,24.1699
13.14.13,0.3602,7.1669,345.7128,24.1699
13.14.13,0.3602,7.1669,345.7128,24.1699
13.14.13,0.3602,7.1669,345.7128,24.1699
13.14.14,0.3602,7.1669,345.7128,24.1699
13.14.14,0.3602,7.1669,345.7128,24.4922
13.14.14,0.35965,7.1669,345.7128,24.4922
13.14.15,0.3602,7.1422,345.7128,24.4922
13.14.15,0.36074,7.1669,345.7128,24.1699
13.14.15,0.35965,7.1669,345.7128,24.1699
13.14.16,0.3602,7.1669,345.7128,24.4922
13.14.16,0.3602,7.1669,345.7128,24.4922
13.14.16,0.3602,7.1669,345.7128,24.1699
13.14.17,0.36074,7.1422,345.7128,24.4922
13.14.17,0.3602,7.1422,345.7128,24.4922
13.14.17,0.3602,7.1422,345.7128,24.1699
13.14.17,0.3602,7.1669,345.7128,24.4922
13.14.18,0.3602,7.1422,345.7128,24.4922
13.14.18,0.3602,7.1422,345.7128,24.1699
13.14.18,0.3602,7.1422,345.7128,24.4922
13.14.19,0.3602,7.1422,345.7128,24.4922
13.14.19,0.36074,7.1422,345.7128,24.4922
13.14.19,0.3602,7.1669,345.7128,24.4922
13.14.20,0.36074,7.1422,345.7128,24.1699
13.14.20,0.3602,7.1422,345.7128,24.1699
13.14.20,0.3602,7.1669,344.9408,24.4922
13.14.21,0.3602,7.1422,344.9408,24.4922
13.14.21,0.36074,7.1422,344.9408,24.4922
13.14.21,0.3602,7.1422,345.7128,24.4922
13.14.21,0.3602,7.1422,345.7128,24.4922
13.14.22,0.3602,7.1422,345.7128,24.4922
13.14.22,0.36074,7.1422,345.7128,24.4922
13.14.22,0.3602,7.1422,345.7128,24.4922
13.14.23,0.3602,7.1422,344.9408,24.4922
13.14.23,0.3602,7.1422,345.7128,24.4922
13.14.23,0.3602,7.1422,345.7128,24.4922
13.14.24,0.3602,7.1422,344.9408,24.4922
13.14.24,0.3602,7.1669,345.7128,24.4922
13.14.24,0.3602,7.1422,345.7128,24.4922
13.14.25,0.3602,7.1422,345.7128,24.4922
13.14.25,0.36074,7.1422,345.7128,24.4922
13.14.25,0.36074,7.1422,344.9408,24.4922
13.14.25,0.36074,7.1422,345.7128,24.4922
13.14.26,0.36074,7.1422,344.9408,24.4922
13.14.26,0.3602,7.1422,345.7128,24.4922
13.14.26,0.36074,7.1422,345.7128,24.4922
13.14.27,0.35965,7.1422,344.9408,24.4922
13.14.27,0.36074,7.1422,345.7128,24.4922
13.14.27,0.36074,7.1422,344.9408,24.4922
13.14.28,0.3602,7.1422,345.7128,24.4922
13.14.28,0.36074,7.1422,344.9408,24.4922
13.14.28,0.36074,7.1422,345.7128,24.4922
13.14.29,0.36129,7.1422,344.9408,24.4922
13.14.29,0.3602,7.1422,345.7128,24.4922
13.14.29,0.36074,7.1422,344.9408,24.4922
13.14.29,0.36074,7.1422,345.7128,24.4922
13.14.30,0.36074,7.1422,344.9408,24.4922
13.14.30,0.36074,7.1422,344.9408,24.4922
13.14.30,0.36074,7.1422,345.7128,24.4922
13.14.31,0.3602,7.1422,344.9408,24.4922
13.14.31,0.36074,7.1422,344.9408,24.4922
13.14.31,0.36074,7.1422,344.9408,24.4922
13.14.32,0.36129,7.1422,344.9408,24.4922
13.14.32,0.36074,7.1422,345.7128,24.4922
13.14.32,0.36074,7.1422,344.9408,24.4922
13.14.33,0.36129,7.1422,345.7128,24.4922
13.14.33,0.36074,7.1422,344.9408,24.4922
13.14.33,0.36074,7.1422,345.7128,24.4922
13.14.34,0.3602,7.1422,345.7128,24.4922
13.14.34,0.36074,7.1422,345.7128,24.4922
13.14.34,0.36074,7.1422,344.9408,24.4922
13.14.34,0.36074,7.1422,345.7128,24.4922
13.14.35,0.36074,7.1422,344.9408,24.4922
13.14.35,0.36129,7.1422,344.9408,24.4922
13.14.35,0.36074,7.1422,345.7128,24.4922
13.14.36,0.36074,7.1422,345.7128,24.4922
13.14.36,0.36074,7.1422,345.7128,24.4922
13.14.36,0.36074,7.1422,344.9408,24.4922
13.14.37,0.36074,7.1422,344.9408,24.4922
13.14.37,0.36129,7.1422,344.9408,24.4922
13.14.37,0.36074,7.1422,344.9408,24.4922
13.14.38,0.36074,7.1422,344.9408,24.4922
13.14.38,0.36074,7.1422,345.7128,24.4922
13.14.38,0.36074,7.1422,344.9408,24.4922
13.14.38,0.36074,7.1422,344.9408,24.4922
13.14.39,0.36074,7.1422,345.7128,24.4922
13.14.39,0.36074,7.1422,344.9408,24.4922
13.14.39,0.36129,7.1422,344.9408,24.4922
13.14.40,0.36074,7.1422,344.9408,24.4922
13.14.40,0.36129,7.1422,344.9408,24.4922
13.14.40,0.36074,7.1422,344.9408,24.4922
13.14.41,0.36129,7.1422,344.9408,24.4922
13.14.41,0.36074,7.1422,344.9408,24.4922
13.14.41,0.36074,7.1422,345.7128,24.4922
13.14.42,0.36129,7.1422,344.9408,24.4922
13.14.42,0.3602,7.1422,345.7128,24.4922
13.14.42,0.36129,7.1422,344.9408,24.4922
13.14.42,0.36074,7.1422,345.7128,24.4922
13.14.43,0.36074,7.1422,345.7128,24.4922
13.14.43,0.36074,7.1422,344.9408,24.4922
13.14.43,0.3602,7.1422,344.9408,24.4922
13.14.44,0.36074,7.1422,344.9408,24.4922
13.14.44,0.36129,7.1422,344.9408,24.4922
13.14.44,0.36074,7.1422,344.9408,24.8145
13.14.45,0.36129,7.1422,344.9408,24.8145
13.14.45,0.36074,7.1422,344.9408,24.4922
13.14.45,0.36129,7.1422,345.7128,24.4922
13.14.46,0.36129,7.1422,344.9408,24.4922
13.14.46,0.36074,7.1422,344.9408,24.4922
13.14.46,0.36129,7.1422,345.7128,24.4922
13.14.46,0.36074,7.1422,345.7128,24.4922
13.14.47,0.36129,7.1422,344.9408,24.4922
13.14.47,0.36129,7.1176,344.9408,24.4922
13.14.47,0.36074,7.1422,344.9408,24.8145
13.14.48,0.36129,7.1422,344.9408,24.4922
13.14.48,0.36129,7.1422,344.9408,24.4922
13.14.48,0.36129,7.1422,344.9408,24.4922
13.14.49,0.36074,7.1422,345.7128,24.4922
13.14.49,0.36129,7.1422,344.9408,24.4922
13.14.49,0.36129,7.1422,344.9408,24.8145
13.14.50,0.36074,7.1422,344.9408,24.4922
13.14.50,0.36129,7.1422,344.9408,24.4922
13.14.50,0.36074,7.1176,344.9408,24.4922
13.14.50,0.36129,7.1422,344.9408,24.4922
13.14.51,0.36129,7.1422,344.9408,24.4922
13.14.51,0.36129,7.1422,344.9408,24.8145
13.14.51,0.36129,7.1422,345.7128,24.4922
13.14.52,0.36074,7.1422,344.9408,24.4922
13.14.52,0.36074,7.1422,345.7128,24.8145
13.14.52,0.36129,7.1422,344.9408,24.4922
13.14.53,0.36129,7.1422,344.9408,24.4922
13.14.53,0.36129,7.1422,345.7128,24.4922
13.14.53,0.36074,7.1422,345.7128,24.4922
13.14.54,0.36129,7.1422,344.9408,24.4922
13.14.54,0.36129,7.1422,344.9408,24.8145
13.14.54,0.36129,7.1176,344.9408,24.8145
13.14.54,0.36129,7.1422,345.7128,24.4922
13.14.55,0.36129,7.1422,344.9408,24.4922
13.14.55,0.36129,7.1176,344.9408,24.4922
13.14.55,0.36129,7.1176,344.9408,24.4922
13.14.56,0.36129,7.1176,344.9408,24.8145
13.14.56,0.36129,7.1422,344.9408,24.8145
13.14.56,0.36129,7.1422,344.9408,24.4922
13.14.57,0.36074,7.1176,344.9408,24.4922
13.14.57,0.36074,7.1422,344.9408,24.4922
13.14.57,0.36129,7.1422,344.9408,24.4922
13.14.58,0.36184,7.1422,344.9408,24.4922
13.14.58,0.36129,7.1176,344.9408,24.8145
13.14.58,0.36129,7.1176,344.9408,24.4922
13.14.58,0.36129,7.1176,344.9408,24.8145
13.14.59,0.36129,7.1176,344.9408,24.8145
13.14.59,0.36129,7.1176,344.9408,24.8145
13.14.59,0.36129,7.1176,344.9408,24.4922
13.15.0,0.36074,7.1176,344.9408,24.8145
13.15.0,0.36129,7.1176,344.9408,24.8145
13.15.0,0.36129,7.1176,344.9408,24.4922
13.15.1,0.36129,7.1176,345.7128,24.4922
13.15.1,0.36129,7.1176,344.9408,24.8145
13.15.1,0.36129,7.1176,344.9408,24.8145
13.15.2,0.36184,7.1176,344.9408,24.8145
13.15.2,0.36184,7.1176,344.9408,24.4922
13.15.2,0.36074,7.1176,344.9408,24.8145
13.15.2,0.36129,7.1176,345.7128,24.8145
13.15.3,0.3602,7.1176,344.9408,24.8145
,0.3606421,7.14567,345.28434,24.4519125
